timestamp,datetime,open,high,low,close,volume
1704067200000,2024-01-01T00:00:00.000Z,42278.79,44000.0,42212.0,43999.99,177.52851
1704153600000,2024-01-02T00:00:00.000Z,43998.83,45889.62,43961.25,44953.74,399.57179
1704240000000,2024-01-03T00:00:00.000Z,44931.83,45489.66,42045.02,42823.2,399.85334
1704326400000,2024-01-04T00:00:00.000Z,42860.53,44689.98,42620.55,44146.81,288.38869
1704412800000,2024-01-05T00:00:00.000Z,44128.34,44294.62,43093.58,44167.0,275.43134
1704499200000,2024-01-06T00:00:00.000Z,44167.0,44230.08,43394.97,43952.87,161.57234
1704585600000,2024-01-07T00:00:00.000Z,43980.6,44454.29,43660.0,43896.76,163.65028
1704672000000,2024-01-08T00:00:00.000Z,43898.58,47110.0,43289.84,46901.44,427.12735
1704758400000,2024-01-09T00:00:00.000Z,46905.47,47500.0,45416.18,46186.0,361.08977
1704844800000,2024-01-10T00:00:00.000Z,46186.0,47650.5,44831.18,46665.7,447.5733
1704931200000,2024-01-11T00:00:00.000Z,46665.7,48400.0,45687.06,46367.61,401.74124
1705017600000,2024-01-12T00:00:00.000Z,46367.49,46508.24,41844.35,42789.35,372.20396
1705104000000,2024-01-13T00:00:00.000Z,42848.66,43264.02,42443.05,42815.6,203.9168
1705190400000,2024-01-14T00:00:00.000Z,42822.46,43025.69,41700.01,41700.01,214.7634
1705276800000,2024-01-15T00:00:00.000Z,41735.63,43320.8,41636.2,42532.82,168.67596
1705363200000,2024-01-16T00:00:00.000Z,42533.07,43554.13,42031.6,43125.41,194.36454
1705449600000,2024-01-17T00:00:00.000Z,43162.69,43189.3,42218.33,42788.24,139.19491
1705536000000,2024-01-18T00:00:00.000Z,42774.14,42944.6,40612.2,41323.0,283.46178
1705622400000,2024-01-19T00:00:00.000Z,41323.0,42311.5,40308.53,41694.1,239.22309
1705708800000,2024-01-20T00:00:00.000Z,41694.7,41859.17,41460.0,41766.8,75.6808
1705795200000,2024-01-21T00:00:00.000Z,41742.0,41876.92,41528.23,41572.24,83.47213
1705881600000,2024-01-22T00:00:00.000Z,41572.61,41733.1,39441.54,39553.71,275.10441
